"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id"
"551 H8 A","Weekday","4026860","Holmes #8","0","150","46064"
"551 H8 A","Friday","4026865","Holmes #8","0","150","46064"
"551 H8 A","Weekday","4026870","Holmes #8","0","150","46064"
"551 H8 A","Friday","4026875","Holmes #8","0","150","46064"
"450 H2 P","Weekday","4032780","Holmes #2","0","78","46103"
"450 H2 P","Friday","4032785","Holmes #2","0","78","46103"
"352 H3 P","Weekday","4019520","Holmes #3","0","73","46020"
"352 H3 P","Friday","4019525","Holmes #3","0","73","46020"
"851 H4 P","Weekday","4017510","Holmes #4","0","80","46001"
"851 H4 P","Friday","4017515","Holmes #4","0","80","46001"
"485 H5 P","Weekday","4018910","Holmes #5","0","97","46011"
"485 H5 P","Friday","4018915","Holmes #5","0","97","46011"
"553 H6 P","Weekday","4024890","Holmes #6","0","70","46050"
"553 H6 P","Friday","4024895","Holmes #6","0","70","46050"
"751 H7 P","Weekday","4026850","Holmes #7","0","106","46063"
"751 H7 P","Friday","4026855","Holmes #7","0","106","46063"
"752 H9 P","Weekday","4025150","Holmes #9","0","67","46055"
"752 H9 P","Friday","4025155","Holmes #9","0","67","46055"
"1850 NOT","Weekday","4020260","Notre Dame","0","113","46023"
"1850 NOT","Friday","4020265","Notre Dame","0","113","46023"
"350HOLLY","Weekday","4027430","Holy Trinity","0","151","46073"
"350HOLLY","Friday","4027435","Holy Trinity","0","151","46073"
"3370 NPI","Weekday","4025050","New Perceptions","0","129","46052"
"3370 NPI","Friday","4025055","New Perceptions","0","129","46052"
"3371 NPI","Weekday","4026930","New Perceptions","0","79","46069"
"3371 NPI","Friday","4026935","New Perceptions","0","79","46069"
"16","Weekday","4026400","NKU","1","3","46061"
"16","Friday","4026405","NKU","1","3","46061"
"16","Weekday","4026410","NKU","1","53","46061"
"16","Friday","4026415","NKU","1","53","46061"
"16","Weekday","4026420","NKU","1","4","46061"
"16","Friday","4026425","NKU","1","4","46061"
"16","Weekday","4026430","NKU","1","59","46061"
"16","Friday","4026435","NKU","1","59","46061"
"16","Weekday","4026450","NKU","1","12","46061"
"16","Friday","4026455","NKU","1","12","46061"
"16","Weekday","4026460","NKU","1","3","46061"
"16","Friday","4026465","NKU","1","3","46061"
"16","Weekday","4026470","NKU","1","53","46061"
"16","Friday","4026475","NKU","1","53","46061"
"16","Weekday","4026500","NKU","1","4","46061"
"16","Friday","4026505","NKU","1","4","46061"
"16","Weekday","4026510","NKU","1","12","46061"
"16","Friday","4026515","NKU","1","12","46061"
"16","Weekday","4026540","NKU","1","3","46061"
"16","Friday","4026545","NKU","1","3","46061"
"16","Weekday","4026550","NKU","1","4","46061"
"16","Friday","4026555","NKU","1","4","46061"
"16","Weekday","4026580","NKU","1","12","46061"
"16","Friday","4026585","NKU","1","12","46061"
"16","Weekday","4026610","NKU","1","71","46061"
"16","Friday","4026615","NKU","1","71","46061"
"16","Weekday","4026620","NKU","1","64","46061"
"16","Friday","4026625","NKU","1","64","46061"
"16","Weekday","4026630","NKU","1","39","46061"
"16","Friday","4026635","NKU","1","39","46061"
"16","Weekday","4026660","NKU","1","63","46061"
"16","Friday","4026665","NKU","1","63","46061"
"16","Weekday","4026670","NKU","1","132","46061"
"16","Friday","4026675","NKU","1","132","46061"
"16","Weekday","4026680","NKU","1","96","46061"
"16","Friday","4026685","NKU","1","96","46061"
"16","Weekday","4026710","NKU","1","64","46061"
"16","Friday","4026715","NKU","1","64","46061"
"16","Saturday","4026446","NKU","1","649","46061"
"16","Saturday","4026496","NKU","1","637","46061"
"16","Saturday","4026536","NKU","1","649","46061"
"16","Saturday","4026566","NKU","1","602","46061"
"16","Saturday","4026606","NKU","1","610","46061"
"16","Saturday","4026656","NKU","1","602","46061"
"16","Saturday","4026706","NKU","1","615","46061"
"16","Saturday","4026736","NKU","1","612","46061"
"16","Saturday","4026756","NKU","1","615","46061"
"16","Sunday","4026487","NKU","1","728","46061"
"16","Sunday","4026527","NKU","1","733","46061"
"16","Sunday","4026577","NKU","1","703","46061"
"16","Sunday","4026597","NKU","1","706","46061"
"16","Sunday","4026647","NKU","1","703","46061"
"16","Sunday","4026697","NKU","1","706","46061"
"16","Sunday","4026727","NKU","1","703","46061"
"16","Sunday","4026747","NKU","1","706","46061"
"16","Weekday","4031240","Cincinnati","0","12","46094"
"16","Friday","4031245","Cincinnati","0","12","46094"
"16","Weekday","4031260","Cincinnati","0","3","46094"
"16","Friday","4031265","Cincinnati","0","3","46094"
"16","Weekday","4031270","Cincinnati","0","53","46094"
"16","Friday","4031275","Cincinnati","0","53","46094"
"16","Weekday","4031280","Cincinnati","0","4","46094"
"16","Friday","4031285","Cincinnati","0","4","46094"
"16","Weekday","4031290","Cincinnati","0","59","46094"
"16","Friday","4031295","Cincinnati","0","59","46094"
"16","Weekday","4031320","Cincinnati","0","12","46094"
"16","Friday","4031325","Cincinnati","0","12","46094"
"16","Weekday","4031330","Cincinnati","0","3","46094"
"16","Friday","4031335","Cincinnati","0","3","46094"
"16","Weekday","4031360","Cincinnati","0","4","46094"
"16","Friday","4031365","Cincinnati","0","4","46094"
"16","Weekday","4031390","Cincinnati","0","12","46094"
"16","Friday","4031395","Cincinnati","0","12","46094"
"16","Weekday","4031400","Cincinnati","0","3","46094"
"16","Friday","4031405","Cincinnati","0","3","46094"
"16","Weekday","4031430","Cincinnati","0","4","46094"
"16","Friday","4031435","Cincinnati","0","4","46094"
"16","Weekday","4031440","Cincinnati","0","63","46094"
"16","Friday","4031445","Cincinnati","0","63","46094"
"16","Weekday","4031470","Cincinnati","0","71","46094"
"16","Friday","4031475","Cincinnati","0","71","46094"
"16","Weekday","4031480","Cincinnati","0","96","46094"
"16","Friday","4031485","Cincinnati","0","96","46094"
"16","Weekday","4031490","Cincinnati","0","64","46094"
"16","Friday","4031495","Cincinnati","0","64","46094"
"16","Weekday","4031500","Cincinnati","0","39","46094"
"16","Friday","4031505","Cincinnati","0","39","46094"
"16","Weekday","4031530","Cincinnati","0","63","46094"
"16","Friday","4031535","Cincinnati","0","63","46094"
"16","Saturday","4031256","Cincinnati","0","647","46094"
"16","Saturday","4031306","Cincinnati","0","649","46094"
"16","Saturday","4031346","Cincinnati","0","637","46094"
"16","Saturday","4031376","Cincinnati","0","649","46094"
"16","Saturday","4031416","Cincinnati","0","602","46094"
"16","Saturday","4031466","Cincinnati","0","610","46094"
"16","Saturday","4031526","Cincinnati","0","602","46094"
"16","Saturday","4031556","Cincinnati","0","615","46094"
"16","Saturday","4031576","Cincinnati","0","612","46094"
"16","Sunday","4031317","Cincinnati","0","733","46094"
"16","Sunday","4031357","Cincinnati","0","728","46094"
"16","Sunday","4031387","Cincinnati","0","705","46094"
"16","Sunday","4031427","Cincinnati","0","703","46094"
"16","Sunday","4031457","Cincinnati","0","706","46094"
"16","Sunday","4031517","Cincinnati","0","703","46094"
"16","Sunday","4031547","Cincinnati","0","706","46094"
"16","Sunday","4031567","Cincinnati","0","703","46094"
"25","Weekday","4023630","Alexandria","1","45","46041"
"25","Friday","4023635","Alexandria","1","45","46041"
"25","Weekday","4023640","Alexandria","1","41","46041"
"25","Friday","4023645","Alexandria","1","41","46041"
"25","Weekday","4023650","Alexandria","1","51","46041"
"25","Friday","4023655","Alexandria","1","51","46041"
"25","Weekday","4023660","Alexandria","1","44","46041"
"25","Friday","4023665","Alexandria","1","44","46041"
"25","Weekday","4023670","Alexandria","1","86","46041"
"25","Friday","4023675","Alexandria","1","86","46041"
"25","Weekday","4023680","Alexandria","1","43","46041"
"25","Friday","4023685","Alexandria","1","43","46041"
"25","Weekday","4023690","Alexandria","1","45","46041"
"25","Friday","4023695","Alexandria","1","45","46041"
"25","Weekday","4023700","Alexandria","1","68","46041"
"25","Friday","4023705","Alexandria","1","68","46041"
"25","Weekday","4023710","Alexandria","1","41","46041"
"25","Friday","4023715","Alexandria","1","41","46041"
"25","Weekday","4023720","Alexandria","1","44","46041"
"25","Friday","4023725","Alexandria","1","44","46041"
"25","Weekday","4023730","Alexandria","1","43","46041"
"25","Friday","4023735","Alexandria","1","43","46041"
"25","Weekday","4023740","Alexandria","1","45","46041"
"25","Friday","4023745","Alexandria","1","45","46041"
"25","Weekday","4023750","Alexandria","1","41","46041"
"25","Friday","4023755","Alexandria","1","41","46041"
"25","Weekday","4023760","Alexandria","1","44","46041"
"25","Friday","4023765","Alexandria","1","44","46041"
"25","Weekday","4023770","Alexandria","1","85","46041"
"25","Friday","4023775","Alexandria","1","85","46041"
"25","Weekday","4023780","Alexandria","1","46","46041"
"25","Friday","4023785","Alexandria","1","46","46041"
"25","Weekday","4023790","Alexandria","1","37","46041"
"25","Friday","4023795","Alexandria","1","37","46041"
"25","Weekday","4023800","Alexandria","1","18","46041"
"25","Friday","4023805","Alexandria","1","18","46041"
"25","Weekday","4023810","Alexandria","1","28","46041"
"25","Friday","4023815","Alexandria","1","28","46041"
"25","Weekday","4023820","Alexandria","1","69","46041"
"25","Friday","4023825","Alexandria","1","69","46041"
"25","Weekday","4023830","Alexandria","1","42","46041"
"25","Friday","4023835","Alexandria","1","42","46041"
"25","Weekday","4023840","Alexandria","1","46","46041"
"25","Friday","4023845","Alexandria","1","46","46041"
"25","Weekday","4023850","Alexandria","1","37","46041"
"25","Friday","4023855","Alexandria","1","37","46041"
"25","Weekday","4023860","Alexandria","1","28","46041"
"25","Friday","4023865","Alexandria","1","28","46041"
"25","Weekday","4023870","Alexandria","1","42","46041"
"25","Friday","4023875","Alexandria","1","42","46041"
"25","Weekday","4023880","Alexandria","1","46","46041"
"25","Friday","4023885","Alexandria","1","46","46041"
"25","Saturday","4020496","Alexandria","1","648","46027"
"25","Saturday","4020506","Alexandria","1","629","46027"
"25","Saturday","4020536","Alexandria","1","631","46027"
"25","Saturday","4020546","Alexandria","1","633","46027"
"25","Saturday","4020566","Alexandria","1","647","46027"
"25","Saturday","4020586","Alexandria","1","648","46027"
"25","Saturday","4020616","Alexandria","1","631","46027"
"25","Saturday","4020626","Alexandria","1","614","46027"
"25","Saturday","4020656","Alexandria","1","618","46027"
"25","Saturday","4020676","Alexandria","1","619","46027"
"25","Saturday","4020686","Alexandria","1","615","46027"
"25","Saturday","4020706","Alexandria","1","625","46027"
"25","Saturday","4020736","Alexandria","1","612","46027"
"25","Saturday","4020746","Alexandria","1","613","46027"
"25","Saturday","4020776","Alexandria","1","610","46027"
"25","Saturday","4020786","Alexandria","1","625","46027"
"25","Saturday","4020806","Alexandria","1","602","46027"
"25","Saturday","4020826","Alexandria","1","613","46027"
"25","Saturday","4020846","Alexandria","1","610","46027"
"25","Sunday","4020487","Alexandria","1","725","46027"
"25","Sunday","4020517","Alexandria","1","729","46027"
"25","Sunday","4020527","Alexandria","1","724","46027"
"25","Sunday","4020557","Alexandria","1","734","46027"
"25","Sunday","4020577","Alexandria","1","725","46027"
"25","Sunday","4020597","Alexandria","1","729","46027"
"25","Sunday","4020607","Alexandria","1","724","46027"
"25","Sunday","4020637","Alexandria","1","734","46027"
"25","Sunday","4020647","Alexandria","1","728","46027"
"25","Sunday","4020667","Alexandria","1","709","46027"
"25","Sunday","4020697","Alexandria","1","705","46027"
"25","Sunday","4020717","Alexandria","1","715","46027"
"25","Sunday","4020727","Alexandria","1","710","46027"
"25","Sunday","4020757","Alexandria","1","709","46027"
"25","Sunday","4020767","Alexandria","1","705","46027"
"25","Sunday","4020797","Alexandria","1","715","46027"
"25","Sunday","4020817","Alexandria","1","710","46027"
"25","Sunday","4020837","Alexandria","1","709","46027"
"25","Saturday","4033106","Cincinnati","0","633","46106"
"25","Saturday","4033126","Cincinnati","0","648","46106"
"25","Saturday","4033136","Cincinnati","0","629","46106"
"25","Saturday","4033166","Cincinnati","0","631","46106"
"25","Saturday","4033186","Cincinnati","0","633","46106"
"25","Saturday","4033196","Cincinnati","0","647","46106"
"25","Saturday","4033226","Cincinnati","0","648","46106"
"25","Saturday","4033236","Cincinnati","0","626","46106"
"25","Saturday","4033266","Cincinnati","0","614","46106"
"25","Saturday","4033286","Cincinnati","0","612","46106"
"25","Saturday","4033296","Cincinnati","0","613","46106"
"25","Saturday","4033326","Cincinnati","0","615","46106"
"25","Saturday","4033346","Cincinnati","0","625","46106"
"25","Saturday","4033366","Cincinnati","0","612","46106"
"25","Saturday","4033386","Cincinnati","0","613","46106"
"25","Saturday","4033396","Cincinnati","0","610","46106"
"25","Saturday","4033416","Cincinnati","0","625","46106"
"25","Saturday","4033446","Cincinnati","0","602","46106"
"25","Saturday","4033456","Cincinnati","0","613","46106"
"25","Sunday","4033117","Cincinnati","0","725","46106"
"25","Sunday","4033147","Cincinnati","0","729","46106"
"25","Sunday","4033157","Cincinnati","0","724","46106"
"25","Sunday","4033177","Cincinnati","0","734","46106"
"25","Sunday","4033207","Cincinnati","0","725","46106"
"25","Sunday","4033217","Cincinnati","0","717","46106"
"25","Sunday","4033247","Cincinnati","0","724","46106"
"25","Sunday","4033257","Cincinnati","0","715","46106"
"25","Sunday","4033277","Cincinnati","0","710","46106"
"25","Sunday","4033307","Cincinnati","0","709","46106"
"25","Sunday","4033317","Cincinnati","0","705","46106"
"25","Sunday","4033337","Cincinnati","0","715","46106"
"25","Sunday","4033357","Cincinnati","0","710","46106"
"25","Sunday","4033377","Cincinnati","0","709","46106"
"25","Sunday","4033407","Cincinnati","0","705","46106"
"25","Sunday","4033427","Cincinnati","0","715","46106"
"25","Sunday","4033437","Cincinnati","0","710","46106"
"25","Weekday","4023890","Cincinnati","0","51","46042"
"25","Friday","4023895","Cincinnati","0","51","46042"
"25","Weekday","4023900","Cincinnati","0","43","46042"
"25","Friday","4023905","Cincinnati","0","43","46042"
"25","Weekday","4023910","Cincinnati","0","45","46042"
"25","Friday","4023915","Cincinnati","0","45","46042"
"25","Weekday","4023920","Cincinnati","0","68","46042"
"25","Friday","4023925","Cincinnati","0","68","46042"
"25","Weekday","4023930","Cincinnati","0","41","46042"
"25","Friday","4023935","Cincinnati","0","41","46042"
"25","Weekday","4023940","Cincinnati","0","51","46042"
"25","Friday","4023945","Cincinnati","0","51","46042"
"25","Weekday","4023950","Cincinnati","0","44","46042"
"25","Friday","4023955","Cincinnati","0","44","46042"
"25","Weekday","4023960","Cincinnati","0","86","46042"
"25","Friday","4023965","Cincinnati","0","86","46042"
"25","Weekday","4023970","Cincinnati","0","43","46042"
"25","Friday","4023975","Cincinnati","0","43","46042"
"25","Weekday","4023980","Cincinnati","0","45","46042"
"25","Friday","4023985","Cincinnati","0","45","46042"
"25","Weekday","4023990","Cincinnati","0","41","46042"
"25","Friday","4023995","Cincinnati","0","41","46042"
"25","Weekday","4024000","Cincinnati","0","44","46042"
"25","Friday","4024005","Cincinnati","0","44","46042"
"25","Weekday","4024010","Cincinnati","0","43","46042"
"25","Friday","4024015","Cincinnati","0","43","46042"
"25","Weekday","4024020","Cincinnati","0","37","46042"
"25","Friday","4024025","Cincinnati","0","37","46042"
"25","Weekday","4024030","Cincinnati","0","28","46042"
"25","Friday","4024035","Cincinnati","0","28","46042"
"25","Weekday","4024040","Cincinnati","0","69","46042"
"25","Friday","4024045","Cincinnati","0","69","46042"
"25","Weekday","4024050","Cincinnati","0","42","46042"
"25","Friday","4024055","Cincinnati","0","42","46042"
"25","Weekday","4024060","Cincinnati","0","85","46042"
"25","Friday","4024065","Cincinnati","0","85","46042"
"25","Weekday","4024070","Cincinnati","0","46","46042"
"25","Friday","4024075","Cincinnati","0","46","46042"
"25","Weekday","4024080","Cincinnati","0","37","46042"
"25","Friday","4024085","Cincinnati","0","37","46042"
"25","Weekday","4024090","Cincinnati","0","18","46042"
"25","Friday","4024095","Cincinnati","0","18","46042"
"25","Weekday","4024100","Cincinnati","0","28","46042"
"25","Friday","4024105","Cincinnati","0","28","46042"
"25","Weekday","4024110","Cincinnati","0","42","46042"
"25","Friday","4024115","Cincinnati","0","42","46042"
"25","Weekday","4024120","Cincinnati","0","46","46042"
"25","Friday","4024125","Cincinnati","0","46","46042"
"25","Weekday","4024130","Cincinnati","0","37","46042"
"25","Friday","4024135","Cincinnati","0","37","46042"
"888 KCJ","Weekday","4033550","Covington Transit Center","0","77","46110"
"888 KCJ","Friday","4033555","Covington Transit Center","0","77","46110"
"31X","Weekday","4027640","Rolling Hills Dr","1","159","46077"
"31X","Friday","4027645","Rolling Hills Dr","1","159","46077"
"31X","Weekday","4027650","Rolling Hills Dr","1","121","46077"
"31X","Friday","4027655","Rolling Hills Dr","1","121","46077"
"31X","Saturday","4018146","Rolling Hills Dr","1","637","46007"
"31X","Sunday","4018157","Rolling Hills Dr","1","718","46007"
"31X","Weekday","4033990","Cincinnati","0","97","46115"
"31X","Friday","4033995","Cincinnati","0","97","46115"
"31X","Saturday","4033986","Cincinnati","0","638","46115"
"31X","Sunday","4033977","Cincinnati","0","735","46115"
"40X","Weekday","4019180","Worldwide Blvd/North Hebron","1","81","46016"
"40X","Friday","4019185","Worldwide Blvd/North Hebron","1","81","46016"
"40X","Weekday","4019210","Worldwide Blvd/North Hebron","1","76","46016"
"40X","Friday","4019215","Worldwide Blvd/North Hebron","1","76","46016"
"40X","Weekday","4019220","Worldwide Blvd/North Hebron","1","84","46016"
"40X","Friday","4019225","Worldwide Blvd/North Hebron","1","84","46016"
"40X","Weekday","4019250","Worldwide Blvd/North Hebron","1","31","46016"
"40X","Friday","4019255","Worldwide Blvd/North Hebron","1","31","46016"
"40X","Weekday","4019260","Worldwide Blvd/North Hebron","1","115","46016"
"40X","Friday","4019265","Worldwide Blvd/North Hebron","1","115","46016"
"40X","Weekday","4019270","Worldwide Blvd/North Hebron","1","48","46016"
"40X","Friday","4019275","Worldwide Blvd/North Hebron","1","48","46016"
"40X","Weekday","4019280","Worldwide Blvd/North Hebron","1","114","46016"
"40X","Friday","4019285","Worldwide Blvd/North Hebron","1","114","46016"
"40X","Saturday","4019196","Worldwide Blvd/North Hebron","1","637","46016"
"40X","Saturday","4019236","Worldwide Blvd/North Hebron","1","624","46016"
"40X","Saturday","4019306","Worldwide Blvd/North Hebron","1","640","46016"
"40X","Sunday","4019207","Worldwide Blvd/North Hebron","1","718","46016"
"40X","Sunday","4019247","Worldwide Blvd/North Hebron","1","722","46016"
"40X","Sunday","4019297","Worldwide Blvd/North Hebron","1","736","46016"
"40X","Weekday","4019090","Worldwide Blvd/North Hebron","1","5","46015"
"40X","Friday","4019095","Worldwide Blvd/North Hebron","1","5","46015"
"40X","Weekday","4019100","Worldwide Blvd/North Hebron","1","74","46015"
"40X","Friday","4019105","Worldwide Blvd/North Hebron","1","74","46015"
"40X","Weekday","4019110","Worldwide Blvd/North Hebron","1","5","46015"
"40X","Friday","4019115","Worldwide Blvd/North Hebron","1","5","46015"
"40X","Weekday","4019120","Worldwide Blvd/North Hebron","1","117","46015"
"40X","Friday","4019125","Worldwide Blvd/North Hebron","1","117","46015"
"40X","Weekday","4019130","Worldwide Blvd/North Hebron","1","119","46015"
"40X","Friday","4019135","Worldwide Blvd/North Hebron","1","119","46015"
"40X","Weekday","4019140","Worldwide Blvd/North Hebron","1","118","46015"
"40X","Friday","4019145","Worldwide Blvd/North Hebron","1","118","46015"
"40X","Weekday","4019150","Worldwide Blvd/North Hebron","1","120","46015"
"40X","Friday","4019155","Worldwide Blvd/North Hebron","1","120","46015"
"40X","Weekday","4019160","Worldwide Blvd/North Hebron","1","73","46015"
"40X","Friday","4019165","Worldwide Blvd/North Hebron","1","73","46015"
"40X","Weekday","4019170","Worldwide Blvd/North Hebron","1","52","46015"
"40X","Friday","4019175","Worldwide Blvd/North Hebron","1","52","46015"
"40X","Weekday","4027660","Cincinnati","0","81","46078"
"40X","Friday","4027665","Cincinnati","0","81","46078"
"40X","Weekday","4027690","Cincinnati","0","76","46078"
"40X","Friday","4027695","Cincinnati","0","76","46078"
"40X","Weekday","4027700","Cincinnati","0","84","46078"
"40X","Friday","4027705","Cincinnati","0","84","46078"
"40X","Weekday","4027730","Cincinnati","0","31","46078"
"40X","Friday","4027735","Cincinnati","0","31","46078"
"40X","Weekday","4027740","Cincinnati","0","115","46078"
"40X","Friday","4027745","Cincinnati","0","115","46078"
"40X","Weekday","4027750","Cincinnati","0","48","46078"
"40X","Friday","4027755","Cincinnati","0","48","46078"
"40X","Weekday","4027760","Cincinnati","0","114","46078"
"40X","Friday","4027765","Cincinnati","0","114","46078"
"40X","Saturday","4027676","Cincinnati","0","637","46078"
"40X","Saturday","4027716","Cincinnati","0","624","46078"
"40X","Saturday","4027776","Cincinnati","0","640","46078"
"40X","Sunday","4027687","Cincinnati","0","718","46078"
"40X","Sunday","4027727","Cincinnati","0","722","46078"
"40X","Sunday","4027787","Cincinnati","0","736","46078"
"40X","Weekday","4024470","Cincinnati","0","5","46045"
"40X","Friday","4024475","Cincinnati","0","5","46045"
"40X","Weekday","4024480","Cincinnati","0","74","46045"
"40X","Friday","4024485","Cincinnati","0","74","46045"
"40X","Weekday","4024490","Cincinnati","0","5","46045"
"40X","Friday","4024495","Cincinnati","0","5","46045"
"40X","Weekday","4024500","Cincinnati","0","117","46045"
"40X","Friday","4024505","Cincinnati","0","117","46045"
"40X","Weekday","4024510","Cincinnati","0","119","46045"
"40X","Friday","4024515","Cincinnati","0","119","46045"
"40X","Weekday","4024520","Cincinnati","0","118","46045"
"40X","Friday","4024525","Cincinnati","0","118","46045"
"40X","Weekday","4024530","Cincinnati","0","120","46045"
"40X","Friday","4024535","Cincinnati","0","120","46045"
"40X","Weekday","4018160","Cincinnati","0","73","46008"
"40X","Friday","4018165","Cincinnati","0","73","46008"
"40X","Weekday","4018170","Cincinnati","0","52","46008"
"40X","Friday","4018175","Cincinnati","0","52","46008"
"39X","Weekday","4022300","Petersburg Rd/South Hebron","1","93","46035"
"39X","Friday","4022305","Petersburg Rd/South Hebron","1","93","46035"
"39X","Weekday","4022310","Petersburg Rd/South Hebron","1","83","46035"
"39X","Friday","4022315","Petersburg Rd/South Hebron","1","83","46035"
"39X","Weekday","4022320","Petersburg Rd/South Hebron","1","125","46035"
"39X","Friday","4022325","Petersburg Rd/South Hebron","1","125","46035"
"39X","Weekday","4022350","Petersburg Rd/South Hebron","1","127","46035"
"39X","Friday","4022355","Petersburg Rd/South Hebron","1","127","46035"
"39X","Weekday","4022360","Petersburg Rd/South Hebron","1","93","46035"
"39X","Friday","4022365","Petersburg Rd/South Hebron","1","93","46035"
"39X","Weekday","4022370","Petersburg Rd/South Hebron","1","83","46035"
"39X","Friday","4022375","Petersburg Rd/South Hebron","1","83","46035"
"39X","Weekday","4022380","Petersburg Rd/South Hebron","1","57","46035"
"39X","Friday","4022385","Petersburg Rd/South Hebron","1","57","46035"
"39X","Weekday","4022390","Petersburg Rd/South Hebron","1","66","46035"
"39X","Friday","4022395","Petersburg Rd/South Hebron","1","66","46035"
"39X","Weekday","4022400","Petersburg Rd/South Hebron","1","57","46035"
"39X","Friday","4022405","Petersburg Rd/South Hebron","1","57","46035"
"39X","Weekday","4022410","Petersburg Rd/South Hebron","1","77","46035"
"39X","Friday","4022415","Petersburg Rd/South Hebron","1","77","46035"
"39X","Weekday","4022420","Petersburg Rd/South Hebron","1","66","46035"
"39X","Friday","4022425","Petersburg Rd/South Hebron","1","66","46035"
"39X","Weekday","4022430","Petersburg Rd/South Hebron","1","57","46035"
"39X","Friday","4022435","Petersburg Rd/South Hebron","1","57","46035"
"39X","Weekday","4022460","Petersburg Rd/South Hebron","1","128","46035"
"39X","Friday","4022465","Petersburg Rd/South Hebron","1","128","46035"
"39X","Saturday","4022346","Petersburg Rd/South Hebron","1","618","46035"
"39X","Saturday","4022446","Petersburg Rd/South Hebron","1","641","46035"
"39X","Saturday","4022476","Petersburg Rd/South Hebron","1","638","46035"
"39X","Sunday","4022337","Petersburg Rd/South Hebron","1","726","46035"
"39X","Sunday","4022457","Petersburg Rd/South Hebron","1","737","46035"
"39X","Sunday","4022487","Petersburg Rd/South Hebron","1","735","46035"
"39X","Weekday","4032550","Petersburg Rd/South Hebron","1","66","46099"
"39X","Friday","4032555","Petersburg Rd/South Hebron","1","66","46099"
"39X","Weekday","4032790","Cincinnati","0","93","46104"
"39X","Friday","4032795","Cincinnati","0","93","46104"
"39X","Weekday","4032800","Cincinnati","0","83","46104"
"39X","Friday","4032805","Cincinnati","0","83","46104"
"39X","Weekday","4032830","Cincinnati","0","125","46104"
"39X","Friday","4032835","Cincinnati","0","125","46104"
"39X","Weekday","4032840","Cincinnati","0","127","46104"
"39X","Friday","4032845","Cincinnati","0","127","46104"
"39X","Weekday","4032850","Cincinnati","0","93","46104"
"39X","Friday","4032855","Cincinnati","0","93","46104"
"39X","Weekday","4032860","Cincinnati","0","83","46104"
"39X","Friday","4032865","Cincinnati","0","83","46104"
"39X","Weekday","4032870","Cincinnati","0","57","46104"
"39X","Friday","4032875","Cincinnati","0","57","46104"
"39X","Weekday","4032880","Cincinnati","0","66","46104"
"39X","Friday","4032885","Cincinnati","0","66","46104"
"39X","Weekday","4032890","Cincinnati","0","57","46104"
"39X","Friday","4032895","Cincinnati","0","57","46104"
"39X","Weekday","4032900","Cincinnati","0","77","46104"
"39X","Friday","4032905","Cincinnati","0","77","46104"
"39X","Weekday","4032910","Cincinnati","0","66","46104"
"39X","Friday","4032915","Cincinnati","0","66","46104"
"39X","Weekday","4032920","Cincinnati","0","57","46104"
"39X","Friday","4032925","Cincinnati","0","57","46104"
"39X","Weekday","4032950","Cincinnati","0","128","46104"
"39X","Friday","4032955","Cincinnati","0","128","46104"
"39X","Saturday","4032826","Cincinnati","0","618","46104"
"39X","Saturday","4032936","Cincinnati","0","641","46104"
"39X","Saturday","4032966","Cincinnati","0","638","46104"
"39X","Sunday","4032817","Cincinnati","0","726","46104"
"39X","Sunday","4032947","Cincinnati","0","737","46104"
"39X","Sunday","4032977","Cincinnati","0","735","46104"
"42X","Weekday","4034000","Florence Hub","1","51","46116"
"42X","Friday","4034005","Florence Hub","1","51","46116"
"42X","Weekday","4034010","Florence Hub","1","18","46116"
"42X","Friday","4034015","Florence Hub","1","18","46116"
"42X","Weekday","4034020","Florence Hub","1","18","46116"
"42X","Friday","4034025","Florence Hub","1","18","46116"
"42X","Weekday","4030240","Florence Hub","1","123","46084"
"42X","Friday","4030245","Florence Hub","1","123","46084"
"42X","Weekday","4030250","Florence Hub","1","122","46084"
"42X","Friday","4030255","Florence Hub","1","122","46084"
"42X","Weekday","4030260","Florence Hub","1","110","46084"
"42X","Friday","4030265","Florence Hub","1","110","46084"
"42X","Weekday","4030270","Florence Hub","1","124","46084"
"42X","Friday","4030275","Florence Hub","1","124","46084"
"42X","Weekday","4030280","Florence Hub","1","110","46084"
"42X","Friday","4030285","Florence Hub","1","110","46084"
"42X","Weekday","4030290","Florence Hub","1","124","46084"
"42X","Friday","4030295","Florence Hub","1","124","46084"
"42X","Weekday","4030300","Florence Hub","1","5","46084"
"42X","Friday","4030305","Florence Hub","1","5","46084"
"42X","Weekday","4026890","Cincinnati","0","18","46066"
"42X","Friday","4026895","Cincinnati","0","18","46066"
"42X","Weekday","4026900","Cincinnati","0","18","46066"
"42X","Friday","4026905","Cincinnati","0","18","46066"
"42X","Weekday","4023010","Cincinnati","0","123","46039"
"42X","Friday","4023015","Cincinnati","0","123","46039"
"42X","Weekday","4023020","Cincinnati","0","122","46039"
"42X","Friday","4023025","Cincinnati","0","122","46039"
"42X","Weekday","4023030","Cincinnati","0","123","46039"
"42X","Friday","4023035","Cincinnati","0","123","46039"
"42X","Weekday","4023040","Cincinnati","0","122","46039"
"42X","Friday","4023045","Cincinnati","0","122","46039"
"42X","Weekday","4023050","Cincinnati","0","18","46039"
"42X","Friday","4023055","Cincinnati","0","18","46039"
"42X","Weekday","4023060","Cincinnati","0","110","46039"
"42X","Friday","4023065","Cincinnati","0","110","46039"
