"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"648","0","N Fort Thomas at Rossford- In","","39.096433","-84.450077","Transit Authority of Northern Kentucky","","0",""
"10266","0","Taylor Mill at Senour - In","","38.970535","-84.502893","Transit Authority of Northern Kentucky","","0",""
"649","0","Ft Thomas at Rossford - Out","","39.096356","-84.450388","Transit Authority of Northern Kentucky","","0",""
"10265","0","Senour at Taylor Mill - Out","","38.970572","-84.503063","Transit Authority of Northern Kentucky","","0",""
"10026","0","Notre Dame High School - In","","39.062306","-84.532194","Transit Authority of Northern Kentucky","","0",""
"10268","0","Taylor Mill at Klette - In","","38.965733","-84.503703","Transit Authority of Northern Kentucky","","0",""
"10267","0","Taylor Mill at Klette - Out","","38.96622","-84.503791","Transit Authority of Northern Kentucky","","0",""
"10269","0","Taylor Mill at Rusconi - Out","","38.957825","-84.503722","Transit Authority of Northern Kentucky","","0",""
"100160","0","Dixie at Winding Way - Out","","39.026584","-84.581471","Transit Authority of Northern Kentucky","","0",""
"100165","0","Dixie at Edgewood - Out","","39.022409","-84.586069","Transit Authority of Northern Kentucky","","0",""
"30081","0","Holman at W Robbins - In","","39.079093","-84.514386","Transit Authority of Northern Kentucky","","0",""
"30083","0","W 5th at York - Out","","39.091218","-84.496276","Transit Authority of Northern Kentucky","","0",""
"30080","0","Holman at W 17th - Out","","39.069944","-84.511764","Transit Authority of Northern Kentucky","","0",""
"891","0","James at Eastern - Out","","39.057571","-84.50032","Transit Authority of Northern Kentucky","","0",""
"10239","0","Taylor Mill at Lone Oak - In","","39.004653","-84.494737","Transit Authority of Northern Kentucky","","0",""
"650","0","N Ft Thomas at Rossford - In","","39.097425","-84.449964","Transit Authority of Northern Kentucky","","0",""
"10238","0","Lone Oak at Taylor Mill - Out","","39.004638","-84.494912","Transit Authority of Northern Kentucky","","0",""
"30089","0","Fidelity - In","","39.033091","-84.516423","Transit Authority of Northern Kentucky","","0",""
"893","0","E 30th at E 31st - Out","","39.054671","-84.501501","Transit Authority of Northern Kentucky","","0",""
"651","0","N Ft Thomas at Rossford - Out","","39.097239","-84.4501","Transit Authority of Northern Kentucky","","0",""
"3019","0","Jamike at Cox - In","","39.038806","-84.629899","Transit Authority of Northern Kentucky","","0",""
"894","0","E 30th at Decoursey - Out","","39.053912","-84.50319","Transit Authority of Northern Kentucky","","0",""
"653","0","Highland at Mayfield - In","","39.077648","-84.450843","Transit Authority of Northern Kentucky","","0",""
"896","0","Decoursey at 31st - Out","","39.053195","-84.503298","Transit Authority of Northern Kentucky","","0",""
"654","0","Highland at Trinity - Out","","39.077671","-84.450575","Transit Authority of Northern Kentucky","","0",""
"655","0","Highland at E Vernon - Out","","39.077105","-84.451896","Transit Authority of Northern Kentucky","","0",""
"30087","0","3rd at York Newport - In","","39.0939","-84.4965","Transit Authority of Northern Kentucky","","0",""
"414","0","US Hwy 42 at Russell - Out","","38.996974","-84.629939","Transit Authority of Northern Kentucky","","0",""
"657","0","Highland at James - In","","39.076554","-84.453612","Transit Authority of Northern Kentucky","","0",""
"415","0","US Hwy 42 at Gibbons - In","","38.997722","-84.628281","Transit Authority of Northern Kentucky","","0",""
"100155","0","Dixie at Lookout Farm - Out","","39.030335","-84.573865","Transit Authority of Northern Kentucky","","0",""
"10231","0","Millvalley at Taylor Mill - Out","","39.010801","-84.493604","Transit Authority of Northern Kentucky","","0",""
"10472","0","5th at Monmouth - Out","","39.0922","-84.4944","Transit Authority of Northern Kentucky","","0",""
"10230","0","Rosewood at Taylor Mill - Out","","39.012627","-84.493794","Transit Authority of Northern Kentucky","","0",""
"659","0","Highland at Pentland - In","","39.075855","-84.455373","Transit Authority of Northern Kentucky","","0",""
"10475","0","E 5th at Washington - Out","","39.09375","-84.491704","Transit Authority of Northern Kentucky","","0",""
"10233","0","Taylor Mill at Valley Square - O","","39.010002","-84.493074","Transit Authority of Northern Kentucky","","0",""
"10474","0","E 5th at Saratoga - Out","","39.09302","-84.493021","Transit Authority of Northern Kentucky","","0",""
"418","0","7420 US Hwy 42 - Out","","38.995983","-84.631399","Transit Authority of Northern Kentucky","","0",""
"10232","0","Millvalley at Taylor Mill - In","","39.010855","-84.493409","Transit Authority of Northern Kentucky","","0",""
"419","0","US Hwy 42 at New Uri - In","","38.995723","-84.631312","Transit Authority of Northern Kentucky","","0",""
"10235","0","Taylor Mill at Colonial - In","","39.009001","-84.492911","Transit Authority of Northern Kentucky","","0",""
"10476","0","Washington at E 4th - Out","","39.094457","-84.492062","Transit Authority of Northern Kentucky","","0",""
"10234","0","Taylor Mill at Colonial - Out","","39.009049","-84.493035","Transit Authority of Northern Kentucky","","0",""
"10237","0","Taylor Mill at Sunset - In","","39.006208","-84.493991","Transit Authority of Northern Kentucky","","0",""
"10478","0","E 4th at Saratoga - In","","39.093868","-84.493481","Transit Authority of Northern Kentucky","","0",""
"10236","0","Sunset at Taylor Mill - Out","","39.00635","-84.494116","Transit Authority of Northern Kentucky","","0",""
"100170","0","Dixie at Kenton Lands - Out","","39.021268","-84.588921","Transit Authority of Northern Kentucky","","0",""
"100175","0","3150 Dixie Highway - Out","","39.020204","-84.593001","Transit Authority of Northern Kentucky","","0",""
"10240","0","Janet at Taylor Mill - Out","","39.003734","-84.494808","Transit Authority of Northern Kentucky","","0",""
"10481","0","5th at Central - In","","39.090301","-84.497942","Transit Authority of Northern Kentucky","","0",""
"30071","0","Thomas Moreat at S Loop - In","","39.012064","-84.558614","Transit Authority of Northern Kentucky","","0",""
"30070","0","Legends Way at Thomas More - Out","","39.018325","-84.560837","Transit Authority of Northern Kentucky","","0",""
"30073","0","580 S Loop at Thomas More - In","","39.011265","-84.559726","Transit Authority of Northern Kentucky","","0",""
"30072","0","S Loop at Thomas More - In","","39.011654","-84.559086","Transit Authority of Northern Kentucky","","0",""
"660","0","Highland at Sweet Briar - Out","","39.075635","-84.455708","Transit Authority of Northern Kentucky","","0",""
"30078","0","Dudley at Sanctuary - In","","39.016875","-84.548356","Transit Authority of Northern Kentucky","","0",""
"10249","0","Taylor Mill at Winston Hill - In","","39.017208","-84.501569","Transit Authority of Northern Kentucky","","0",""
"663","0","Highland at Wilbers - In","","39.075103","-84.457662","Transit Authority of Northern Kentucky","","0",""
"664","0","Highland at Ridgewood - Out","","39.074927","-84.457986","Transit Authority of Northern Kentucky","","0",""
"30075","0","Medical Village at S Loop - In","","39.012562","-84.565309","Transit Authority of Northern Kentucky","","0",""
"422","0","7518 US Hwy 42 - Out","","38.994322","-84.633706","Transit Authority of Northern Kentucky","","0",""
"665","0","Highland at Highview - Out","","39.076298","-84.459531","Transit Authority of Northern Kentucky","","0",""
"30074","0","S Loop at Medical Village - In","","39.009728","-84.564917","Transit Authority of Northern Kentucky","","0",""
"423","0","US Hwy 42 at Circle - In","","38.994004","-84.633794","Transit Authority of Northern Kentucky","","0",""
"30077","0","US 27 at Holly Woods","","39.0527","-84.447924","Transit Authority of Northern Kentucky","","0",""
"666","0","Highland at Newman - In","","39.076174","-84.460544","Transit Authority of Northern Kentucky","","0",""
"667","0","Highland at Newman - Out","","39.075934","-84.460996","Transit Authority of Northern Kentucky","","0",""
"30076","0","Nicklaus at Palmer - In","","39.014336","-84.564459","Transit Authority of Northern Kentucky","","0",""
"PAT8TH","0","Patterson at 8th","","39.085806","-84.498356","Transit Authority of Northern Kentucky","","0",""
"10000","0","Fifth at Elm Cincinnati - Out","","39.100477","-84.517819","Transit Authority of Northern Kentucky","","0",""
"668","0","Highland at S Grand - In","","39.07578","-84.462174","Transit Authority of Northern Kentucky","","0",""
"10242","0","Taylor Mill at Ridgeway - Out","","39.000336","-84.493358","Transit Authority of Northern Kentucky","","0",""
"669","0","Highland at S Grand - Out","","39.075687","-84.461877","Transit Authority of Northern Kentucky","","0",""
"427","0","US Hwy 42 at Ewing - Out","","38.99122","-84.636781","Transit Authority of Northern Kentucky","","0",""
"10241","0","Taylor Mill at Janet - In","","39.003532","-84.494552","Transit Authority of Northern Kentucky","","0",""
"10244","0","Taylor Mill at St Matthews - In","","38.9978","-84.4963","Transit Authority of Northern Kentucky","","0",""
"10486","0","Sixth at Isabella - Out","","39.08837","-84.49863","Transit Authority of Northern Kentucky","","0",""
"10485","0","Central at W 6th - Out","","39.089092","-84.497519","Transit Authority of Northern Kentucky","","0",""
"10243","0","Taylor Mill at Forest - Out","","39.000306","-84.493522","Transit Authority of Northern Kentucky","","0",""
"10488","0","Isabella at W 7th - Out","","39.087719","-84.498274","Transit Authority of Northern Kentucky","","0",""
"10246","0","Taylor Mill at St Mathews - Out","","38.996842","-84.496982","Transit Authority of Northern Kentucky","","0",""
"10487","0","Isabella at Sixth - In","","39.088187","-84.498525","Transit Authority of Northern Kentucky","","0",""
"10003","0","Carew Tower at Race - Out","","39.100943","-84.513798","Transit Authority of Northern Kentucky","","0",""
"10248","0","Wolf at Taylor Mill - In","","38.995972","-84.4973","Transit Authority of Northern Kentucky","","0",""
"10005","0","Vine at 4th Cincinnati - In","","39.0998","-84.5125","Transit Authority of Northern Kentucky","","0",""
"10489","0","W 7th at Isabella - In","","39.087579","-84.497959","Transit Authority of Northern Kentucky","","0",""
"10247","0","Taylor Mill at Wolf - Out","","38.996073","-84.497408","Transit Authority of Northern Kentucky","","0",""
"10691","0","Alexandria at Grandview - Out","","39.06266","-84.452932","Transit Authority of Northern Kentucky","","0",""
"10690","0","Alexandria at Grandview - In","","39.062687","-84.452698","Transit Authority of Northern Kentucky","","0",""
"30062","0","Thomas More at Villa Madonna - O","","39.023391","-84.569663","Transit Authority of Northern Kentucky","","0",""
"30061","0","Thomas More at Villa Madonna - I","","39.023443","-84.569184","Transit Authority of Northern Kentucky","","0",""
"670","0","Gaddis at Rosewood - In","","39.076851","-84.463407","Transit Authority of Northern Kentucky","","0",""
"671","0","St. Elizabeth Ft. Thomas - Out","","39.0786","-84.4653","Transit Authority of Northern Kentucky","","0",""
"30068","0","Thomas More at Chancellor - Out","","39.021151","-84.562626","Transit Authority of Northern Kentucky","","0",""
"10217","0","Madison at Peach - In","","38.934148","-84.543843","Transit Authority of Northern Kentucky","","0",""
"30067","0","Thomas More at Chancellor - In","","39.021057","-84.562796","Transit Authority of Northern Kentucky","","0",""
"10458","0","7115 Industrial - In","","38.979305","-84.615255","Transit Authority of Northern Kentucky","","0",""
"10219","0","Madison in Old Madison - In","","39.017426","-84.529697","Transit Authority of Northern Kentucky","","0",""
"674","0","Churchill at N Grand - In","","39.080326","-84.467138","Transit Authority of Northern Kentucky","","0",""
"30069","0","Legends Way at Thomas More - In","","39.018166","-84.561073","Transit Authority of Northern Kentucky","","0",""
"432","0","US Hwy 42 at Ewing - In","","38.990461","-84.63711","Transit Authority of Northern Kentucky","","0",""
"10218","0","McKim at Madison - In","","38.950886","-84.541599","Transit Authority of Northern Kentucky","","0",""
"675","0","N Grand at Churchill - Out","","39.080166","-84.467317","Transit Authority of Northern Kentucky","","0",""
"30064","0","Thomas More at Renaissance - Out","","39.024318","-84.567636","Transit Authority of Northern Kentucky","","0",""
"676","0","N Grand at Churchill - In","","39.081764","-84.468926","Transit Authority of Northern Kentucky","","0",""
"30063","0","Renaissance at Thomas More - In","","39.024127","-84.567686","Transit Authority of Northern Kentucky","","0",""
"677","0","1360 North Grand - Out","","39.081476","-84.468965","Transit Authority of Northern Kentucky","","0",""
"30066","0","Thomas More at Centre View - Out","","39.022811","-84.564207","Transit Authority of Northern Kentucky","","0",""
"678","0","Carothers at N Grand - In","","39.086514","-84.477684","Transit Authority of Northern Kentucky","","0",""
"30065","0","Thomas More at Poweleit - In","","39.022635","-84.564297","Transit Authority of Northern Kentucky","","0",""
"679","0","Carothers at N Grand - Out","","39.086325","-84.477529","Transit Authority of Northern Kentucky","","0",""
"10693","0","Alexandria at Grant - In","","39.058823","-84.451099","Transit Authority of Northern Kentucky","","0",""
"10692","0","Alexandria at S Ft Thomas - Out","","39.059153","-84.451563","Transit Authority of Northern Kentucky","","0",""
"10695","0","Alexandria at Riverview - In","","39.058135","-84.45049","Transit Authority of Northern Kentucky","","0",""
"10694","0","Alexandria at Grant - Out","","39.058248","-84.450773","Transit Authority of Northern Kentucky","","0",""
"10697","0","Arlington at Alexandria - In","","39.056808","-84.449612","Transit Authority of Northern Kentucky","","0",""
"10696","0","Alexandria at Arlington - Out","","39.056717","-84.449749","Transit Authority of Northern Kentucky","","0",""
"10699","0","Hawthorne at Alexandria - In","","39.055243","-84.449343","Transit Authority of Northern Kentucky","","0",""
"10698","0","Arlington at Alexandria - Out","","39.055356","-84.449544","Transit Authority of Northern Kentucky","","0",""
"10460","0","7100 Industrial - Out","","38.979053","-84.613822","Transit Authority of Northern Kentucky","","0",""
"30051","0","W 40th at Winston - In-Out","","39.04457","-84.506501","Transit Authority of Northern Kentucky","","0",""
"30050","0","Covert Run - In","","39.099867","-84.477739","Transit Authority of Northern Kentucky","","0",""
"680","0","Birch at Prospect - Out","","39.08559","-84.47979","Transit Authority of Northern Kentucky","","0",""
"30057","0","Crestview Hills Shopping - In","","39.026213","-84.57629","Transit Authority of Northern Kentucky","","0",""
"10228","0","Sharon at Taylor Mill - Out","","39.013545","-84.494081","Transit Authority of Northern Kentucky","","0",""
"30056","0","Crestview Hills Shopping - Out","","39.026243","-84.576051","Transit Authority of Northern Kentucky","","0",""
"10227","0","Taylor Mill at Lorraine - In","","39.015582","-84.496886","Transit Authority of Northern Kentucky","","0",""
"30059","0","Town Center at Dixie Hwy - In","","39.026145","-84.579395","Transit Authority of Northern Kentucky","","0",""
"200","0","Petersburg at Progress - In","","39.074464","-84.655804","Transit Authority of Northern Kentucky","","0",""
"201","0","CVG - Donaldson at Loomis - In","","39.0608","-84.6616","Transit Authority of Northern Kentucky","","0",""
"10229","0","Taylor Mill at Sharon - In","","39.013909","-84.494105","Transit Authority of Northern Kentucky","","0",""
"30053","0","Taylor Mill at Heathermoor - In","","38.987666","-84.503828","Transit Authority of Northern Kentucky","","0",""
"30052","0","Taylor Mill at Heathermoor - Out","","38.98737","-84.50387","Transit Authority of Northern Kentucky","","0",""
"204","0","Donaldson at Airport LTP - Out","","39.062774","-84.647014","Transit Authority of Northern Kentucky","","0",""
"205","0","Donaldson at Airport LTP - In","","39.062335","-84.646723","Transit Authority of Northern Kentucky","","0",""
"206","0","CVG Spence at Kenton - In","","39.0599","-84.6518","Transit Authority of Northern Kentucky","","0",""
"10462","0","Industrial at Holton - Out","","38.977595","-84.609391","Transit Authority of Northern Kentucky","","0",""
"10220","0","Taylor Mill at Old Taylor Mill-O","","39.017713","-84.507168","Transit Authority of Northern Kentucky","","0",""
"10461","0","Industrial at Holton - In","","38.977462","-84.609502","Transit Authority of Northern Kentucky","","0",""
"207","0","Lincoln at Spence - In","","39.058906","-84.653847","Transit Authority of Northern Kentucky","","0",""
"10464","0","Industrial at Foundation - Out","","38.976954","-84.601343","Transit Authority of Northern Kentucky","","0",""
"10222","0","Taylor Mill at Oak - Out","","39.017945","-84.504508","Transit Authority of Northern Kentucky","","0",""
"10463","0","Industrial at Foundation - In","","38.976739","-84.6013","Transit Authority of Northern Kentucky","","0",""
"10221","0","Taylor Mill at Old Taylor Mill-I","","39.017978","-84.50719","Transit Authority of Northern Kentucky","","0",""
"10466","0","Industrial at Turkeyfoot - Out","","38.977494","-84.59407","Transit Authority of Northern Kentucky","","0",""
"10224","0","Taylor Mill at Wischer - Out","","39.016254","-84.499151","Transit Authority of Northern Kentucky","","0",""
"10465","0","Industrial at Turkey - In","","38.977247","-84.59411","Transit Authority of Northern Kentucky","","0",""
"10223","0","Redbud at Taylor Mill - Out","","39.017684","-84.503274","Transit Authority of Northern Kentucky","","0",""
"10226","0","Taylor Mill at Vogelpohl - Out","","39.015862","-84.498042","Transit Authority of Northern Kentucky","","0",""
"10225","0","Wischer at Taylor Mill - In","","39.016456","-84.499233","Transit Authority of Northern Kentucky","","0",""
"30040","0","York at W 5th - Out","","39.091694","-84.495801","Transit Authority of Northern Kentucky","","0",""
"10679","0","Alexandria at Custis - In","","39.071885","-84.47068","Transit Authority of Northern Kentucky","","0",""
"10678","0","Joyce at Alexandria - In","","39.072378","-84.471138","Transit Authority of Northern Kentucky","","0",""
"30048","0","Howe at Crosby - Out","","39.032129","-84.51403","Transit Authority of Northern Kentucky","","0",""
"30047","0","Ft.Wright Hub","","39.035685","-84.530244","Transit Authority of Northern Kentucky","","0",""
"30042","0","Dixie at Richwood - Out","","38.918644","-84.624129","Transit Authority of Northern Kentucky","","0",""
"215","0","Petersburg Road Aviation - Out","","39.075935","-84.668123","Transit Authority of Northern Kentucky","","0",""
"10671","0","Alexandria at Bluegrass - Out","","39.0755","-84.477009","Transit Authority of Northern Kentucky","","0",""
"10673","0","Electric at Ridgeway - Out","","39.07462","-84.475287","Transit Authority of Northern Kentucky","","0",""
"10672","0","Alexandria at Bluegrass - In","","39.075234","-84.476368","Transit Authority of Northern Kentucky","","0",""
"10675","0","2379 Alexandria - Out","","39.074229","-84.474092","Transit Authority of Northern Kentucky","","0",""
"30049","0","Latonia Plaza - In - Out","","39.0441","-84.5052","Transit Authority of Northern Kentucky","","0",""
"10674","0","Electric at Ridgeway - In","","39.074677","-84.475098","Transit Authority of Northern Kentucky","","0",""
"10677","0","Alexandria at Joyce - Out","","39.072565","-84.471495","Transit Authority of Northern Kentucky","","0",""
"10676","0","2400 Alexandria - In","","39.074188","-84.473691","Transit Authority of Northern Kentucky","","0",""
"10680","0","Alexandria at Custis - Out","","39.071459","-84.470547","Transit Authority of Northern Kentucky","","0",""
"30034","0","4th at Sycamore-Cincinnati","","39.100617","-84.508213","Transit Authority of Northern Kentucky","","0",""
"10689","0","Alexandria at Blossom - Out","","39.063942","-84.454565","Transit Authority of Northern Kentucky","","0",""
"221","0","Cougar at N Bend - In","","39.0568","-84.70405","Transit Authority of Northern Kentucky","","0",""
"10205","0","Madison at Hartland - In","","38.93819","-84.544231","Transit Authority of Northern Kentucky","","0",""
"464","0","Donaldson at Holly - Out","","39.028087","-84.615775","Transit Authority of Northern Kentucky","","0",""
"465","0","Houston at Sprucewood - Out","","39.027965","-84.618509","Transit Authority of Northern Kentucky","","0",""
"467","0","Houston at Turfway - Out","","39.020121","-84.629497","Transit Authority of Northern Kentucky","","0",""
"30030","0","Highland Pike at Highland - Out","","39.055488","-84.524849","Transit Authority of Northern Kentucky","","0",""
"226","0","N Bend at S Park - Out","","39.087413","-84.71153","Transit Authority of Northern Kentucky","","0",""
"30032","0","Mary Grubbs at School - In","","38.858915","-84.617577","Transit Authority of Northern Kentucky","","0",""
"10682","0","Alexandria at Overlook - In","","39.069789","-84.468699","Transit Authority of Northern Kentucky","","0",""
"10681","0","Alexandria at Overlook - Out","","39.069781","-84.468929","Transit Authority of Northern Kentucky","","0",""
"10200","0","Madison at McCullum - In","","38.944439","-84.543733","Transit Authority of Northern Kentucky","","0",""
"10684","0","Alexandria at Moock - In","","39.068742","-84.466702","Transit Authority of Northern Kentucky","","0",""
"10683","0","Alexandria at Moock - Out","","39.068729","-84.467184","Transit Authority of Northern Kentucky","","0",""
"10202","0","Madison at McCullum - Out","","38.943234","-84.544471","Transit Authority of Northern Kentucky","","0",""
"30038","0","York at 5th Newport","","39.0922","-84.4965","Transit Authority of Northern Kentucky","","0",""
"10685","0","Alexandria at Beverly Hls - Out","","39.064532","-84.461467","Transit Authority of Northern Kentucky","","0",""
"10201","0","McCullum at Madison - In","","38.943475","-84.544293","Transit Authority of Northern Kentucky","","0",""
"10204","0","Kroger Park & Ride - Out","","38.93038","-84.546973","Transit Authority of Northern Kentucky","","0",""
"10688","0","Blossom at Alexandria - Out","","39.063809","-84.45475","Transit Authority of Northern Kentucky","","0",""
"10687","0","Cannon at Alexandria - In","","39.06481","-84.459603","Transit Authority of Northern Kentucky","","0",""
"10203","0","Madison at Independence - Out","","38.941997","-84.544552","Transit Authority of Northern Kentucky","","0",""
"230","0","Mineola at Dolwick - Out","","39.057434","-84.625962","Transit Authority of Northern Kentucky","","0",""
"25220","0","15th at Wheeler - In","","39.074882","-84.500458","Transit Authority of Northern Kentucky","","0",""
"KENBGR","0","Kentucky at Bluegrass Out","","39.074316","-84.482991","Transit Authority of Northern Kentucky","","0",""
"25235","0","Greenup at 15th - In","","39.074288","-84.504215","Transit Authority of Northern Kentucky","","0",""
"240","0","Olympic at Mineola - Out","","39.0523","-84.629","Transit Authority of Northern Kentucky","","0",""
"243","0","Circleport at Olympic - In","","39.052084","-84.631433","Transit Authority of Northern Kentucky","","0",""
"244","0","Burlington Park and Ride - In","","39.0192","-84.6931","Transit Authority of Northern Kentucky","","0",""
"10190","0","Madison at Mary Laidley - Out","","39.004835","-84.536116","Transit Authority of Northern Kentucky","","0",""
"10192","0","Madison at Hands Pike - Out","","38.99147","-84.534929","Transit Authority of Northern Kentucky","","0",""
"10191","0","Hands Pike P and R - Out","","38.995161","-84.536244","Transit Authority of Northern Kentucky","","0",""
"10194","0","Patriot Way at Madison - In","","38.954463","-84.541326","Transit Authority of Northern Kentucky","","0",""
"10193","0","Madison at Sylvan - Out","","38.954502","-84.541529","Transit Authority of Northern Kentucky","","0",""
"10196","0","Madison at Aristocrat - Out","","38.952579","-84.541687","Transit Authority of Northern Kentucky","","0",""
"10195","0","Madison at Aristocrat - In","","38.952761","-84.541468","Transit Authority of Northern Kentucky","","0",""
"25205","0","Eastern at Patton - In","","39.072864","-84.498531","Transit Authority of Northern Kentucky","","0",""
"252","0","Rowan at Donaldson - In","","39.028394","-84.616447","Transit Authority of Northern Kentucky","","0",""
"25200","0","Eastern at 17th - In","","39.071454","-84.498557","Transit Authority of Northern Kentucky","","0",""
"10198","0","Madison at Mc Millan - In","","38.948611","-84.54182","Transit Authority of Northern Kentucky","","0",""
"10197","0","Madison at Mc Millan - Out","","38.948754","-84.541884","Transit Authority of Northern Kentucky","","0",""
"10199","0","Madison at McCullum - Out","","38.944401","-84.543901","Transit Authority of Northern Kentucky","","0",""
"25215","0","Eastern at 15th - In","","39.07494","-84.498768","Transit Authority of Northern Kentucky","","0",""
"265","0","Taylor Mill at Hands Pike - In","","38.973414","-84.502049","Transit Authority of Northern Kentucky","","0",""
"266","0","Highway at Spring - In","","39.089442","-84.527521","Transit Authority of Northern Kentucky","","0",""
"267","0","Parkway at Highway - In","","39.09053","-84.530568","Transit Authority of Northern Kentucky","","0",""
"268","0","Highway at Hathaway - Out","","39.090234","-84.531904","Transit Authority of Northern Kentucky","","0",""
"269","0","1223 Highway - In","","39.089646","-84.53228","Transit Authority of Northern Kentucky","","0",""
"25210","0","Eastern @ Oliver","","39.073588","-84.49853","Transit Authority of Northern Kentucky","","0",""
"10170","0","Kyles at St Anthony Cir - Out","","39.056242","-84.53695","Transit Authority of Northern Kentucky","","0",""
"10172","0","Kyles at W Crittenden - Out","","39.054236","-84.536049","Transit Authority of Northern Kentucky","","0",""
"10171","0","Kyles at W Henry Clay - Out","","39.054979","-84.536413","Transit Authority of Northern Kentucky","","0",""
"10174","0","Kyles at E Crittenden - In","","39.054362","-84.535931","Transit Authority of Northern Kentucky","","0",""
"10173","0","Kyles at Lorup - Out","","39.053415","-84.5356","Transit Authority of Northern Kentucky","","0",""
"270","0","Clark at Highway - Out","","39.08949","-84.532625","Transit Authority of Northern Kentucky","","0",""
"271","0","Highway at Altamount - Out","","39.089139","-84.534496","Transit Authority of Northern Kentucky","","0",""
"272","0","Highway at Altamount - In","","39.08907","-84.534152","Transit Authority of Northern Kentucky","","0",""
"273","0","Highway at Linden Grove - Out","","39.088783","-84.536103","Transit Authority of Northern Kentucky","","0",""
"274","0","Highway at Parkway - In","","39.0886","-84.535385","Transit Authority of Northern Kentucky","","0",""
"275","0","Highway at West - Out","","39.088858","-84.537911","Transit Authority of Northern Kentucky","","0",""
"276","0","Highway at West - In","","39.088804","-84.538187","Transit Authority of Northern Kentucky","","0",""
"277","0","Alberta at Highway - Out","","39.089611","-84.539388","Transit Authority of Northern Kentucky","","0",""
"278","0","Highway at Alberta - In","","39.089535","-84.539505","Transit Authority of Northern Kentucky","","0",""
"279","0","Highway at Uphill - In","","39.090037","-84.54009","Transit Authority of Northern Kentucky","","0",""
"10176","0","Kyles at St Anthony Cir - In","","39.056431","-84.536871","Transit Authority of Northern Kentucky","","0",""
"10178","0","Kyles at Cumberland - In","","39.05294","-84.535231","Transit Authority of Northern Kentucky","","0",""
"10177","0","Kyles at Cumberland - Out","","39.052322","-84.535417","Transit Authority of Northern Kentucky","","0",""
"10179","0","Highland at Ashlawn - In","","39.050899","-84.536496","Transit Authority of Northern Kentucky","","0",""
"10181","0","Highland at Highland Pike - Out","","39.049176","-84.538757","Transit Authority of Northern Kentucky","","0",""
"10180","0","Highland at Ashlawn - Out","","39.050913","-84.53662","Transit Authority of Northern Kentucky","","0",""
"10183","0","Ft. Wright WalMart - Out","","39.036507","-84.534477","Transit Authority of Northern Kentucky","","0",""
"10182","0","Highland at Lorup - In","","39.049241","-84.538496","Transit Authority of Northern Kentucky","","0",""
"10184","0","Valley Plaza at Highland - Out","","39.035121","-84.533672","Transit Authority of Northern Kentucky","","0",""
"280","0","Audrey at Montclair - Out","","39.091474","-84.54066","Transit Authority of Northern Kentucky","","0",""
"281","0","Audrey at Montclair - In","","39.091443","-84.540825","Transit Authority of Northern Kentucky","","0",""
"282","0","Montrose at Highway - Out","","39.093034","-84.540747","Transit Authority of Northern Kentucky","","0",""
"283","0","Highway at Montrose - In","","39.093022","-84.540915","Transit Authority of Northern Kentucky","","0",""
"284","0","Highway at Louise - Out","","39.094391","-84.540556","Transit Authority of Northern Kentucky","","0",""
"285","0","Highway at Louise - In","","39.094193","-84.540714","Transit Authority of Northern Kentucky","","0",""
"286","0","Highway at Elm - Out","","39.095129","-84.542469","Transit Authority of Northern Kentucky","","0",""
"287","0","Locust at Elm - Out","","39.094694","-84.545035","Transit Authority of Northern Kentucky","","0",""
"288","0","Elm at Locust - In","","39.094514","-84.545081","Transit Authority of Northern Kentucky","","0",""
"100705","0","Dixie at Circle - Out","","38.992914","-84.624518","Transit Authority of Northern Kentucky","","0",""
"289","0","Elm at Carneal - Out","","39.094358","-84.546202","Transit Authority of Northern Kentucky","","0",""
"100700","0","Dixie at Valley - Out","","38.996242","-84.625817","Transit Authority of Northern Kentucky","","0",""
"290","0","Elm at Carneal - In","","39.094056","-84.546662","Transit Authority of Northern Kentucky","","0",""
"BGRKEN","0","Bluegrass at Kentucky","","39.074242","-84.482812","Transit Authority of Northern Kentucky","","0",""
"291","0","Elm at Euclid - Out","","39.093857","-84.547833","Transit Authority of Northern Kentucky","","0",""
"292","0","Davies at Elm - In","","39.093579","-84.548403","Transit Authority of Northern Kentucky","","0",""
"294","0","Elm at Kenner - Out","","39.093158","-84.550342","Transit Authority of Northern Kentucky","","0",""
"200200","0","4th at Postal Alley - Out","","39.100101","-84.512148","Transit Authority of Northern Kentucky","","0",""
"295","0","Elm at Kenner - In","","39.093069","-84.550187","Transit Authority of Northern Kentucky","","0",""
"296","0","Elm at Oldham - Out","","39.09281","-84.551588","Transit Authority of Northern Kentucky","","0",""
"297","0","Elm at Oldham - In","","39.092616","-84.551891","Transit Authority of Northern Kentucky","","0",""
"298","0","Elm at Oldham - Out","","39.092715","-84.551969","Transit Authority of Northern Kentucky","","0",""
"299","0","Adela at Elm - In","","39.09208","-84.553218","Transit Authority of Northern Kentucky","","0",""
"10154","0","Court at Park - In","","39.087934","-84.508665","Transit Authority of Northern Kentucky","","0",""
"10161","0","Holman at Pike - In","","39.08025","-84.514953","Transit Authority of Northern Kentucky","","0",""
"10160","0","Holman at W Robbins - Out","","39.079293","-84.514583","Transit Authority of Northern Kentucky","","0",""
